0.000000,0.000000
0.033333,0.207912
0.066667,0.406737
0.100000,0.587785
0.133333,0.743145
0.166667,0.866025
0.200000,0.951057
0.233333,0.994522
0.266667,0.994522
0.300000,0.951057
0.333333,0.866025
0.366667,0.743145
0.400000,0.587785
0.433333,0.406737
0.466667,0.207912
0.500000,0.000000
0.533333,-0.207912
0.566667,-0.406737
0.600000,-0.587785
0.633333,-0.743145
0.666667,-0.866025
0.700000,-0.951057
0.733333,-0.994522
0.766667,-0.994522
0.800000,-0.951057
0.833333,-0.866025
0.866667,-0.743145
0.900000,-0.587785
0.933333,-0.406737
0.966667,-0.207912
1.000000,-0.000000
1.033333,0.207912
1.066667,0.406737
1.100000,0.587785
1.133333,0.743145
1.166667,0.866025
1.200000,0.951057
1.233333,0.994522
1.266667,0.994522
1.300000,0.951057
1.333333,0.866025
1.366667,0.743145
1.400000,0.587785
1.433333,0.406737
1.466667,0.207912
1.500000,0.000000
1.533333,-0.207912
1.566667,-0.406737
1.600000,-0.587785
1.633333,-0.743145
1.666667,-0.866025
1.700000,-0.951057
1.733333,-0.994522
1.766667,-0.994522
1.800000,-0.951057
1.833333,-0.866025
1.866667,-0.743145
1.900000,-0.587785
1.933333,-0.406737
1.966667,-0.207912
2.000000,-0.000000
2.033333,0.207912
2.066667,0.406737
2.100000,0.587785
2.133333,0.743145
2.166667,0.866025
2.200000,0.951057
2.233333,0.994522
2.266667,0.994522
2.300000,0.951057
2.333333,0.866025
2.366667,0.743145
2.400000,0.587785
2.433333,0.406737
2.466667,0.207912
2.500000,0.000000
2.533333,-0.207912
2.566667,-0.406737
2.600000,-0.587785
2.633333,-0.743145
2.666667,-0.866025
2.700000,-0.951057
2.733333,-0.994522
2.766667,-0.994522
2.800000,-0.951057
2.833333,-0.866025
2.866667,-0.743145
2.900000,-0.587785
2.933333,-0.406737
2.966667,-0.207912
3.000000,-0.000000
3.033333,0.207912
3.066667,0.406737
3.100000,0.587785
3.133333,0.743145
3.166667,0.866025
3.200000,0.951057
3.233333,0.994522
3.266667,0.994522
3.300000,0.951057
3.333333,0.866025
3.366667,0.743145
3.400000,0.587785
3.433333,0.406737
3.466667,0.207912
3.500000,0.000000
3.533333,-0.207912
3.566667,-0.406737
3.600000,-0.587785
3.633333,-0.743145
3.666667,-0.866025
3.700000,-0.951057
3.733333,-0.994522
3.766667,-0.994522
3.800000,-0.951057
3.833333,-0.866025
3.866667,-0.743145
3.900000,-0.587785
3.933333,-0.406737
3.966667,-0.207912
4.000000,-0.000000
4.033333,0.207912
4.066667,0.406737
4.100000,0.587785
4.133333,0.743145
4.166667,0.866025
4.200000,0.951057
4.233333,0.994522
4.266667,0.994522
4.300000,0.951057
4.333333,0.866025
4.366667,0.743145
4.400000,0.587785
4.433333,0.406737
4.466667,0.207912
4.500000,0.000000
4.533333,-0.207912
4.566667,-0.406737
4.600000,-0.587785
4.633333,-0.743145
4.666667,-0.866025
4.700000,-0.951057
4.733333,-0.994522
4.766667,-0.994522
4.800000,-0.951057
4.833333,-0.866025
4.866667,-0.743145
4.900000,-0.587785
4.933333,-0.406737
4.966667,-0.207912
5.000000,-0.000000
5.033333,0.207912
5.066667,0.406737
5.100000,0.587785
5.133333,0.743145
5.166667,0.866025
5.200000,0.951057
5.233333,0.994522
5.266667,0.994522
5.300000,0.951057
5.333333,0.866025
5.366667,0.743145
5.400000,0.587785
5.433333,0.406737
5.466667,0.207912
5.500000,0.000000
5.533333,-0.207912
5.566667,-0.406737
5.600000,-0.587785
5.633333,-0.743145
5.666667,-0.866025
5.700000,-0.951057
5.733333,-0.994522
5.766667,-0.994522
5.800000,-0.951057
5.833333,-0.866025
5.866667,-0.743145
5.900000,-0.587785
5.933333,-0.406737
5.966667,-0.207912
6.000000,-0.000000
6.033333,0.207912
6.066667,0.406737
6.100000,0.587785
6.133333,0.743145
6.166667,0.866025
6.200000,0.951057
6.233333,0.994522
6.266667,0.994522
6.300000,0.951057
6.333333,0.866025
6.366667,0.743145
6.400000,0.587785
6.433333,0.406737
6.466667,0.207912
6.500000,-0.000000
6.533333,-0.207912
6.566667,-0.406737
6.600000,-0.587785
6.633333,-0.743145
6.666667,-0.866025
6.700000,-0.951057
6.733333,-0.994522
6.766667,-0.994522
6.800000,-0.951057
6.833333,-0.866025
6.866667,-0.743145
6.900000,-0.587785
6.933333,-0.406737
6.966667,-0.207912
7.000000,-0.000000
7.033333,0.207912
7.066667,0.406737
7.100000,0.587785
7.133333,0.743145
7.166667,0.866025
7.200000,0.951057
7.233333,0.994522
7.266667,0.994522
7.300000,0.951057
7.333333,0.866025
7.366667,0.743145
7.400000,0.587785
7.433333,0.406737
7.466667,0.207912
7.500000,0.000000
7.533333,-0.207912
7.566667,-0.406737
7.600000,-0.587785
7.633333,-0.743145
7.666667,-0.866025
7.700000,-0.951057
7.733333,-0.994522
7.766667,-0.994522
7.800000,-0.951057
7.833333,-0.866025
7.866667,-0.743145
7.900000,-0.587785
7.933333,-0.406737
7.966667,-0.207912
8.000000,-0.000000
8.033333,0.207912
8.066667,0.406737
8.100000,0.587785
8.133333,0.743145
8.166667,0.866025
8.200000,0.951057
8.233333,0.994522
8.266667,0.994522
8.300000,0.951057
8.333333,0.866025
8.366667,0.743145
8.400000,0.587785
8.433333,0.406737
8.466667,0.207912
8.500000,-0.000000
8.533333,-0.207912
8.566667,-0.406737
8.600000,-0.587785
8.633333,-0.743145
8.666667,-0.866025
8.700000,-0.951057
8.733333,-0.994522
8.766667,-0.994522
8.800000,-0.951057
8.833333,-0.866025
8.866667,-0.743145
8.900000,-0.587785
8.933333,-0.406737
8.966667,-0.207912
9.000000,-0.000000
9.033333,0.207912
9.066667,0.406737
9.100000,0.587785
9.133333,0.743145
9.166667,0.866025
9.200000,0.951057
9.233333,0.994522
9.266667,0.994522
9.300000,0.951057
9.333333,0.866025
9.366667,0.743145
9.400000,0.587785
9.433333,0.406737
9.466667,0.207912
9.500000,0.000000
9.533333,-0.207912
9.566667,-0.406737
9.600000,-0.587785
9.633333,-0.743145
9.666667,-0.866025
9.700000,-0.951057
9.733333,-0.994522
9.766667,-0.994522
9.800000,-0.951057
9.833333,-0.866025
9.866667,-0.743145
9.900000,-0.587785
9.933333,-0.406737
9.966667,-0.207912
10.000000,-0.000000
10.033333,0.207912
10.066667,0.406737
10.100000,0.587785
10.133333,0.743145
10.166667,0.866025
10.200000,0.951057
10.233333,0.994522
10.266667,0.994522
10.300000,0.951057
10.333333,0.866025
10.366667,0.743145
10.400000,0.587785
10.433333,0.406737
10.466667,0.207912
10.500000,-0.000000
10.533333,-0.207912
10.566667,-0.406737
10.600000,-0.587785
10.633333,-0.743145
10.666667,-0.866025
10.700000,-0.951057
10.733333,-0.994522
10.766667,-0.994522
10.800000,-0.951057
10.833333,-0.866025
10.866667,-0.743145
10.900000,-0.587785
10.933333,-0.406737
10.966667,-0.207912
11.000000,-0.000000
11.033333,0.207912
11.066667,0.406737
11.100000,0.587785
11.133333,0.743145
11.166667,0.866025
11.200000,0.951057
11.233333,0.994522
11.266667,0.994522
11.300000,0.951057
11.333333,0.866025
11.366667,0.743145
11.400000,0.587785
11.433333,0.406737
11.466667,0.207912
11.500000,0.000000
11.533333,-0.207912
11.566667,-0.406737
11.600000,-0.587785
11.633333,-0.743145
11.666667,-0.866025
11.700000,-0.951057
11.733333,-0.994522
11.766667,-0.994522
11.800000,-0.951057
11.833333,-0.866025
11.866667,-0.743145
11.900000,-0.587785
11.933333,-0.406737
11.966667,-0.207912
12.000000,-0.000000
12.033333,0.207912
12.066667,0.406737
12.100000,0.587785
12.133333,0.743145
12.166667,0.866025
12.200000,0.951057
12.233333,0.994522
12.266667,0.994522
12.300000,0.951057
12.333333,0.866025
12.366667,0.743145
12.400000,0.587785
12.433333,0.406737
12.466667,0.207912
12.500000,-0.000000
12.533333,-0.207912
12.566667,-0.406737
12.600000,-0.587785
12.633333,-0.743145
12.666667,-0.866025
12.700000,-0.951057
12.733333,-0.994522
12.766667,-0.994522
12.800000,-0.951057
12.833333,-0.866025
12.866667,-0.743145
12.900000,-0.587785
12.933333,-0.406737
12.966667,-0.207912
13.000000,0.000000
13.033333,0.207912
13.066667,0.406737
13.100000,0.587785
13.133333,0.743145
13.166667,0.866025
13.200000,0.951057
13.233333,0.994522
13.266667,0.994522
13.300000,0.951057
13.333333,0.866025
13.366667,0.743145
13.400000,0.587785
13.433333,0.406737
13.466667,0.207912
13.500000,0.000000
13.533333,-0.207912
13.566667,-0.406737
13.600000,-0.587785
13.633333,-0.743145
13.666667,-0.866025
13.700000,-0.951057
13.733333,-0.994522
13.766667,-0.994522
13.800000,-0.951057
13.833333,-0.866025
13.866667,-0.743145
13.900000,-0.587785
13.933333,-0.406737
13.966667,-0.207912
14.000000,-0.000000
14.033333,0.207912
14.066667,0.406737
14.100000,0.587785
14.133333,0.743145
14.166667,0.866025
14.200000,0.951057
14.233333,0.994522
14.266667,0.994522
14.300000,0.951057
14.333333,0.866025
14.366667,0.743145
14.400000,0.587785
14.433333,0.406737
14.466667,0.207912
14.500000,-0.000000
14.533333,-0.207912
14.566667,-0.406737
14.600000,-0.587785
14.633333,-0.743145
14.666667,-0.866025
14.700000,-0.951057
